attempt_number,student_1,student_2,jaccard_similarity,shared_question_count
2,cms5i13fu000n04l8zz761b93,cms5i4obd002r04l8hjv9nfek,0.5,10
2,cms5i13fu000n04l8zz761b93,cms5i536g002304l7n0vi202e,0.42857142857142855,9
2,cms5i13fu000n04l8zz761b93,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i13fu000n04l8zz761b93,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i13fu000n04l8zz761b93,cms5jpof300t404l2xesqywv4,0.07142857142857142,2
2,cms5i15pl000s04l8ve7f2ny2,cms5i16am000u04l82pevy8j7,0.2,5
2,cms5i15pl000s04l8ve7f2ny2,cms5i1705000w04l87z5jgm6s,0.2,5
2,cms5i15pl000s04l8ve7f2ny2,cms5i17d9000z04l8bgrrriw5,0.15384615384615385,4
2,cms5i15pl000s04l8ve7f2ny2,cms5i18n7001404l8gd04sbq9,0.1111111111111111,3
2,cms5i15pl000s04l8ve7f2ny2,cms5i19v2001b04l8b818dzbg,0.2,5
2,cms5i15pl000s04l8ve7f2ny2,cms5i1ca6001g04l8916s8gz9,0.25,6
2,cms5i15pl000s04l8ve7f2ny2,cms5i1fbl001j04l8vzqcbizv,0.25,6
2,cms5i15pl000s04l8ve7f2ny2,cms5i1gyb001k04l8yjbhgjbm,0.1111111111111111,3
2,cms5i15pl000s04l8ve7f2ny2,cms5i1q6s001q04l8sp02rweo,0.1111111111111111,3
2,cms5i15pl000s04l8ve7f2ny2,cms5i1rru001r04l8qrq0kv2e,0.1111111111111111,3
2,cms5i15pl000s04l8ve7f2ny2,cms5i1rxu001s04l83phibj5t,0.25,6
2,cms5i15pl000s04l8ve7f2ny2,cms5i1sx9000004l7c04yn542,0.07142857142857142,2
2,cms5i15pl000s04l8ve7f2ny2,cms5i1uwy000304l78n162cig,0.25,6
2,cms5i15pl000s04l8ve7f2ny2,cms5i290v000d04l7ph0uhsaj,0.2,5
2,cms5i15pl000s04l8ve7f2ny2,cms5i2ed9000h04l7qs93woua,0.2,5
2,cms5i15pl000s04l8ve7f2ny2,cms5i2ic6000n04l7d0j6wq97,0.1111111111111111,3
2,cms5i15pl000s04l8ve7f2ny2,cms5i3a48002b04l8kkccthvp,0.15384615384615385,4
2,cms5i15pl000s04l8ve7f2ny2,cms5i4obd002r04l8hjv9nfek,0.15384615384615385,4
2,cms5i15pl000s04l8ve7f2ny2,cms5i536g002304l7n0vi202e,0.25,6
2,cms5i15pl000s04l8ve7f2ny2,cms5ieh9k00wy04l2jkuo7u5i,0.1111111111111111,3
2,cms5i15pl000s04l8ve7f2ny2,cms5jnhm900sn04l243j3kmzd,0.1111111111111111,3
2,cms5i15pl000s04l8ve7f2ny2,cms5jpof300t404l2xesqywv4,0.034482758620689655,1
2,cms5i16am000u04l82pevy8j7,cms5i1705000w04l87z5jgm6s,0.15384615384615385,4
2,cms5i16am000u04l82pevy8j7,cms5i17d9000z04l8bgrrriw5,0.25,6
2,cms5i16am000u04l82pevy8j7,cms5i18n7001404l8gd04sbq9,0.15384615384615385,4
2,cms5i16am000u04l82pevy8j7,cms5i19v2001b04l8b818dzbg,0.25,6
2,cms5i16am000u04l82pevy8j7,cms5i1ca6001g04l8916s8gz9,0.2,5
2,cms5i16am000u04l82pevy8j7,cms5i1fbl001j04l8vzqcbizv,0.25,6
2,cms5i16am000u04l82pevy8j7,cms5i1gyb001k04l8yjbhgjbm,0.15384615384615385,4
2,cms5i16am000u04l82pevy8j7,cms5i1q6s001q04l8sp02rweo,0.25,6
2,cms5i16am000u04l82pevy8j7,cms5i1rru001r04l8qrq0kv2e,0.15384615384615385,4
2,cms5i16am000u04l82pevy8j7,cms5i1rxu001s04l83phibj5t,0.25,6
2,cms5i16am000u04l82pevy8j7,cms5i1sx9000004l7c04yn542,0.2,5
2,cms5i16am000u04l82pevy8j7,cms5i1uwy000304l78n162cig,0.15384615384615385,4
2,cms5i16am000u04l82pevy8j7,cms5i290v000d04l7ph0uhsaj,0.1111111111111111,3
2,cms5i16am000u04l82pevy8j7,cms5i2ed9000h04l7qs93woua,0.2,5
2,cms5i16am000u04l82pevy8j7,cms5i2ic6000n04l7d0j6wq97,0.15384615384615385,4
2,cms5i16am000u04l82pevy8j7,cms5i3a48002b04l8kkccthvp,0.42857142857142855,9
2,cms5i16am000u04l82pevy8j7,cms5i4obd002r04l8hjv9nfek,0.2,5
2,cms5i16am000u04l82pevy8j7,cms5i536g002304l7n0vi202e,0.2,5
2,cms5i16am000u04l82pevy8j7,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i16am000u04l82pevy8j7,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i16am000u04l82pevy8j7,cms5jpof300t404l2xesqywv4,0.034482758620689655,1
2,cms5i1705000w04l87z5jgm6s,cms5i17d9000z04l8bgrrriw5,0.2,5
2,cms5i1705000w04l87z5jgm6s,cms5i18n7001404l8gd04sbq9,0.1111111111111111,3
2,cms5i1705000w04l87z5jgm6s,cms5i19v2001b04l8b818dzbg,0.30434782608695654,7
2,cms5i1705000w04l87z5jgm6s,cms5i1ca6001g04l8916s8gz9,0.36363636363636365,8
2,cms5i1705000w04l87z5jgm6s,cms5i1fbl001j04l8vzqcbizv,0.30434782608695654,7
2,cms5i1705000w04l87z5jgm6s,cms5i1gyb001k04l8yjbhgjbm,0.15384615384615385,4
2,cms5i1705000w04l87z5jgm6s,cms5i1q6s001q04l8sp02rweo,0.2,5
2,cms5i1705000w04l87z5jgm6s,cms5i1rru001r04l8qrq0kv2e,0.25,6
2,cms5i1705000w04l87z5jgm6s,cms5i1rxu001s04l83phibj5t,0.36363636363636365,8
2,cms5i1705000w04l87z5jgm6s,cms5i1sx9000004l7c04yn542,0.30434782608695654,7
2,cms5i1705000w04l87z5jgm6s,cms5i1uwy000304l78n162cig,0.15384615384615385,4
2,cms5i1705000w04l87z5jgm6s,cms5i290v000d04l7ph0uhsaj,0.15384615384615385,4
2,cms5i1705000w04l87z5jgm6s,cms5i2ed9000h04l7qs93woua,0.25,6
2,cms5i1705000w04l87z5jgm6s,cms5i2ic6000n04l7d0j6wq97,0.2,5
2,cms5i1705000w04l87z5jgm6s,cms5i3a48002b04l8kkccthvp,0.2,5
2,cms5i1705000w04l87z5jgm6s,cms5i4obd002r04l8hjv9nfek,0.30434782608695654,7
2,cms5i1705000w04l87z5jgm6s,cms5i536g002304l7n0vi202e,0.42857142857142855,9
2,cms5i1705000w04l87z5jgm6s,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i1705000w04l87z5jgm6s,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i1705000w04l87z5jgm6s,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i17d9000z04l8bgrrriw5,cms5i18n7001404l8gd04sbq9,0.25,6
2,cms5i17d9000z04l8bgrrriw5,cms5i19v2001b04l8b818dzbg,0.2,5
2,cms5i17d9000z04l8bgrrriw5,cms5i1ca6001g04l8916s8gz9,0.25,6
2,cms5i17d9000z04l8bgrrriw5,cms5i1fbl001j04l8vzqcbizv,0.30434782608695654,7
2,cms5i17d9000z04l8bgrrriw5,cms5i1gyb001k04l8yjbhgjbm,0.07142857142857142,2
2,cms5i17d9000z04l8bgrrriw5,cms5i1q6s001q04l8sp02rweo,0.1111111111111111,3
2,cms5i17d9000z04l8bgrrriw5,cms5i1rru001r04l8qrq0kv2e,0.25,6
2,cms5i17d9000z04l8bgrrriw5,cms5i1rxu001s04l83phibj5t,0.2,5
2,cms5i17d9000z04l8bgrrriw5,cms5i1sx9000004l7c04yn542,0.15384615384615385,4
2,cms5i17d9000z04l8bgrrriw5,cms5i1uwy000304l78n162cig,0,0
2,cms5i17d9000z04l8bgrrriw5,cms5i290v000d04l7ph0uhsaj,0.15384615384615385,4
2,cms5i17d9000z04l8bgrrriw5,cms5i2ed9000h04l7qs93woua,0.1111111111111111,3
2,cms5i17d9000z04l8bgrrriw5,cms5i2ic6000n04l7d0j6wq97,0.07142857142857142,2
2,cms5i17d9000z04l8bgrrriw5,cms5i3a48002b04l8kkccthvp,0.2,5
2,cms5i17d9000z04l8bgrrriw5,cms5i4obd002r04l8hjv9nfek,0.15384615384615385,4
2,cms5i17d9000z04l8bgrrriw5,cms5i536g002304l7n0vi202e,0.25,6
2,cms5i17d9000z04l8bgrrriw5,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i17d9000z04l8bgrrriw5,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i17d9000z04l8bgrrriw5,cms5jpof300t404l2xesqywv4,0,0
2,cms5i18n7001404l8gd04sbq9,cms5i19v2001b04l8b818dzbg,0.2,5
2,cms5i18n7001404l8gd04sbq9,cms5i1ca6001g04l8916s8gz9,0.2,5
2,cms5i18n7001404l8gd04sbq9,cms5i1fbl001j04l8vzqcbizv,0.15384615384615385,4
2,cms5i18n7001404l8gd04sbq9,cms5i1gyb001k04l8yjbhgjbm,0.07142857142857142,2
2,cms5i18n7001404l8gd04sbq9,cms5i1q6s001q04l8sp02rweo,0.15384615384615385,4
2,cms5i18n7001404l8gd04sbq9,cms5i1rru001r04l8qrq0kv2e,0.15384615384615385,4
2,cms5i18n7001404l8gd04sbq9,cms5i1rxu001s04l83phibj5t,0.15384615384615385,4
2,cms5i18n7001404l8gd04sbq9,cms5i1sx9000004l7c04yn542,0.15384615384615385,4
2,cms5i18n7001404l8gd04sbq9,cms5i1uwy000304l78n162cig,0,0
2,cms5i18n7001404l8gd04sbq9,cms5i290v000d04l7ph0uhsaj,0.1111111111111111,3
2,cms5i18n7001404l8gd04sbq9,cms5i2ed9000h04l7qs93woua,0.1111111111111111,3
2,cms5i18n7001404l8gd04sbq9,cms5i2ic6000n04l7d0j6wq97,0.1111111111111111,3
2,cms5i18n7001404l8gd04sbq9,cms5i3a48002b04l8kkccthvp,0.15384615384615385,4
2,cms5i18n7001404l8gd04sbq9,cms5i4obd002r04l8hjv9nfek,0.15384615384615385,4
2,cms5i18n7001404l8gd04sbq9,cms5i536g002304l7n0vi202e,0.25,6
2,cms5i18n7001404l8gd04sbq9,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i18n7001404l8gd04sbq9,cms5jnhm900sn04l243j3kmzd,0.034482758620689655,1
2,cms5i18n7001404l8gd04sbq9,cms5jpof300t404l2xesqywv4,0.15384615384615385,4
2,cms5i19v2001b04l8b818dzbg,cms5i1ca6001g04l8916s8gz9,0.42857142857142855,9
2,cms5i19v2001b04l8b818dzbg,cms5i1fbl001j04l8vzqcbizv,0.25,6
2,cms5i19v2001b04l8b818dzbg,cms5i1gyb001k04l8yjbhgjbm,0.034482758620689655,1
2,cms5i19v2001b04l8b818dzbg,cms5i1q6s001q04l8sp02rweo,0.36363636363636365,8
2,cms5i19v2001b04l8b818dzbg,cms5i1rru001r04l8qrq0kv2e,0.15384615384615385,4
2,cms5i19v2001b04l8b818dzbg,cms5i1rxu001s04l83phibj5t,0.30434782608695654,7
2,cms5i19v2001b04l8b818dzbg,cms5i1sx9000004l7c04yn542,0.36363636363636365,8
2,cms5i19v2001b04l8b818dzbg,cms5i1uwy000304l78n162cig,0.1111111111111111,3
2,cms5i19v2001b04l8b818dzbg,cms5i290v000d04l7ph0uhsaj,0.25,6
2,cms5i19v2001b04l8b818dzbg,cms5i2ed9000h04l7qs93woua,0.25,6
2,cms5i19v2001b04l8b818dzbg,cms5i2ic6000n04l7d0j6wq97,0.15384615384615385,4
2,cms5i19v2001b04l8b818dzbg,cms5i3a48002b04l8kkccthvp,0.30434782608695654,7
2,cms5i19v2001b04l8b818dzbg,cms5i4obd002r04l8hjv9nfek,0.36363636363636365,8
2,cms5i19v2001b04l8b818dzbg,cms5i536g002304l7n0vi202e,0.36363636363636365,8
2,cms5i19v2001b04l8b818dzbg,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i19v2001b04l8b818dzbg,cms5jnhm900sn04l243j3kmzd,0.034482758620689655,1
2,cms5i19v2001b04l8b818dzbg,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i1ca6001g04l8916s8gz9,cms5i1fbl001j04l8vzqcbizv,0.30434782608695654,7
2,cms5i1ca6001g04l8916s8gz9,cms5i1gyb001k04l8yjbhgjbm,0.1111111111111111,3
2,cms5i1ca6001g04l8916s8gz9,cms5i1q6s001q04l8sp02rweo,0.36363636363636365,8
2,cms5i1ca6001g04l8916s8gz9,cms5i1rru001r04l8qrq0kv2e,0.30434782608695654,7
2,cms5i1ca6001g04l8916s8gz9,cms5i1rxu001s04l83phibj5t,0.30434782608695654,7
2,cms5i1ca6001g04l8916s8gz9,cms5i1sx9000004l7c04yn542,0.25,6
2,cms5i1ca6001g04l8916s8gz9,cms5i1uwy000304l78n162cig,0.15384615384615385,4
2,cms5i1ca6001g04l8916s8gz9,cms5i290v000d04l7ph0uhsaj,0.25,6
2,cms5i1ca6001g04l8916s8gz9,cms5i2ed9000h04l7qs93woua,0.25,6
2,cms5i1ca6001g04l8916s8gz9,cms5i2ic6000n04l7d0j6wq97,0.25,6
2,cms5i1ca6001g04l8916s8gz9,cms5i3a48002b04l8kkccthvp,0.2,5
2,cms5i1ca6001g04l8916s8gz9,cms5i4obd002r04l8hjv9nfek,0.25,6
2,cms5i1ca6001g04l8916s8gz9,cms5i536g002304l7n0vi202e,0.42857142857142855,9
2,cms5i1ca6001g04l8916s8gz9,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i1ca6001g04l8916s8gz9,cms5jnhm900sn04l243j3kmzd,0.2,5
2,cms5i1ca6001g04l8916s8gz9,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i1fbl001j04l8vzqcbizv,cms5i1gyb001k04l8yjbhgjbm,0.1111111111111111,3
2,cms5i1fbl001j04l8vzqcbizv,cms5i1q6s001q04l8sp02rweo,0.2,5
2,cms5i1fbl001j04l8vzqcbizv,cms5i1rru001r04l8qrq0kv2e,0.25,6
2,cms5i1fbl001j04l8vzqcbizv,cms5i1rxu001s04l83phibj5t,0.36363636363636365,8
2,cms5i1fbl001j04l8vzqcbizv,cms5i1sx9000004l7c04yn542,0.2,5
2,cms5i1fbl001j04l8vzqcbizv,cms5i1uwy000304l78n162cig,0.2,5
2,cms5i1fbl001j04l8vzqcbizv,cms5i290v000d04l7ph0uhsaj,0.25,6
2,cms5i1fbl001j04l8vzqcbizv,cms5i2ed9000h04l7qs93woua,0.2,5
2,cms5i1fbl001j04l8vzqcbizv,cms5i2ic6000n04l7d0j6wq97,0.1111111111111111,3
2,cms5i1fbl001j04l8vzqcbizv,cms5i3a48002b04l8kkccthvp,0.2,5
2,cms5i1fbl001j04l8vzqcbizv,cms5i4obd002r04l8hjv9nfek,0.25,6
2,cms5i1fbl001j04l8vzqcbizv,cms5i536g002304l7n0vi202e,0.30434782608695654,7
2,cms5i1fbl001j04l8vzqcbizv,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i1fbl001j04l8vzqcbizv,cms5jnhm900sn04l243j3kmzd,0.2,5
2,cms5i1fbl001j04l8vzqcbizv,cms5jpof300t404l2xesqywv4,0.07142857142857142,2
2,cms5i1gyb001k04l8yjbhgjbm,cms5i1q6s001q04l8sp02rweo,0.2,5
2,cms5i1gyb001k04l8yjbhgjbm,cms5i1rru001r04l8qrq0kv2e,0.15384615384615385,4
2,cms5i1gyb001k04l8yjbhgjbm,cms5i1rxu001s04l83phibj5t,0.1111111111111111,3
2,cms5i1gyb001k04l8yjbhgjbm,cms5i1sx9000004l7c04yn542,0.15384615384615385,4
2,cms5i1gyb001k04l8yjbhgjbm,cms5i1uwy000304l78n162cig,0.15384615384615385,4
2,cms5i1gyb001k04l8yjbhgjbm,cms5i290v000d04l7ph0uhsaj,0.1111111111111111,3
2,cms5i1gyb001k04l8yjbhgjbm,cms5i2ed9000h04l7qs93woua,0.15384615384615385,4
2,cms5i1gyb001k04l8yjbhgjbm,cms5i2ic6000n04l7d0j6wq97,0.15384615384615385,4
2,cms5i1gyb001k04l8yjbhgjbm,cms5i3a48002b04l8kkccthvp,0.1111111111111111,3
2,cms5i1gyb001k04l8yjbhgjbm,cms5i4obd002r04l8hjv9nfek,0.07142857142857142,2
2,cms5i1gyb001k04l8yjbhgjbm,cms5i536g002304l7n0vi202e,0.07142857142857142,2
2,cms5i1gyb001k04l8yjbhgjbm,cms5ieh9k00wy04l2jkuo7u5i,0.034482758620689655,1
2,cms5i1gyb001k04l8yjbhgjbm,cms5jnhm900sn04l243j3kmzd,0.25,6
2,cms5i1gyb001k04l8yjbhgjbm,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i1q6s001q04l8sp02rweo,cms5i1rru001r04l8qrq0kv2e,0.2,5
2,cms5i1q6s001q04l8sp02rweo,cms5i1rxu001s04l83phibj5t,0.2,5
2,cms5i1q6s001q04l8sp02rweo,cms5i1sx9000004l7c04yn542,0.30434782608695654,7
2,cms5i1q6s001q04l8sp02rweo,cms5i1uwy000304l78n162cig,0.2,5
2,cms5i1q6s001q04l8sp02rweo,cms5i290v000d04l7ph0uhsaj,0.15384615384615385,4
2,cms5i1q6s001q04l8sp02rweo,cms5i2ed9000h04l7qs93woua,0.2,5
2,cms5i1q6s001q04l8sp02rweo,cms5i2ic6000n04l7d0j6wq97,0.30434782608695654,7
2,cms5i1q6s001q04l8sp02rweo,cms5i3a48002b04l8kkccthvp,0.25,6
2,cms5i1q6s001q04l8sp02rweo,cms5i4obd002r04l8hjv9nfek,0.15384615384615385,4
2,cms5i1q6s001q04l8sp02rweo,cms5i536g002304l7n0vi202e,0.25,6
2,cms5i1q6s001q04l8sp02rweo,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i1q6s001q04l8sp02rweo,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i1q6s001q04l8sp02rweo,cms5jpof300t404l2xesqywv4,0.15384615384615385,4
2,cms5i1rru001r04l8qrq0kv2e,cms5i1rxu001s04l83phibj5t,0.5789473684210527,11
2,cms5i1rru001r04l8qrq0kv2e,cms5i1sx9000004l7c04yn542,0.25,6
2,cms5i1rru001r04l8qrq0kv2e,cms5i1uwy000304l78n162cig,0.07142857142857142,2
2,cms5i1rru001r04l8qrq0kv2e,cms5i290v000d04l7ph0uhsaj,0.15384615384615385,4
2,cms5i1rru001r04l8qrq0kv2e,cms5i2ed9000h04l7qs93woua,0.1111111111111111,3
2,cms5i1rru001r04l8qrq0kv2e,cms5i2ic6000n04l7d0j6wq97,0.36363636363636365,8
2,cms5i1rru001r04l8qrq0kv2e,cms5i3a48002b04l8kkccthvp,0.25,6
2,cms5i1rru001r04l8qrq0kv2e,cms5i4obd002r04l8hjv9nfek,0.15384615384615385,4
2,cms5i1rru001r04l8qrq0kv2e,cms5i536g002304l7n0vi202e,0.25,6
2,cms5i1rru001r04l8qrq0kv2e,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i1rru001r04l8qrq0kv2e,cms5jnhm900sn04l243j3kmzd,0.25,6
2,cms5i1rru001r04l8qrq0kv2e,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i1rxu001s04l83phibj5t,cms5i1sx9000004l7c04yn542,0.25,6
2,cms5i1rxu001s04l83phibj5t,cms5i1uwy000304l78n162cig,0.1111111111111111,3
2,cms5i1rxu001s04l83phibj5t,cms5i290v000d04l7ph0uhsaj,0.2,5
2,cms5i1rxu001s04l83phibj5t,cms5i2ed9000h04l7qs93woua,0.1111111111111111,3
2,cms5i1rxu001s04l83phibj5t,cms5i2ic6000n04l7d0j6wq97,0.25,6
2,cms5i1rxu001s04l83phibj5t,cms5i3a48002b04l8kkccthvp,0.30434782608695654,7
2,cms5i1rxu001s04l83phibj5t,cms5i4obd002r04l8hjv9nfek,0.25,6
2,cms5i1rxu001s04l83phibj5t,cms5i536g002304l7n0vi202e,0.36363636363636365,8
2,cms5i1rxu001s04l83phibj5t,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i1rxu001s04l83phibj5t,cms5jnhm900sn04l243j3kmzd,0.2,5
2,cms5i1rxu001s04l83phibj5t,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i1sx9000004l7c04yn542,cms5i1uwy000304l78n162cig,0.2,5
2,cms5i1sx9000004l7c04yn542,cms5i290v000d04l7ph0uhsaj,0.15384615384615385,4
2,cms5i1sx9000004l7c04yn542,cms5i2ed9000h04l7qs93woua,0.2,5
2,cms5i1sx9000004l7c04yn542,cms5i2ic6000n04l7d0j6wq97,0.15384615384615385,4
2,cms5i1sx9000004l7c04yn542,cms5i3a48002b04l8kkccthvp,0.25,6
2,cms5i1sx9000004l7c04yn542,cms5i4obd002r04l8hjv9nfek,0.2,5
2,cms5i1sx9000004l7c04yn542,cms5i536g002304l7n0vi202e,0.25,6
2,cms5i1sx9000004l7c04yn542,cms5ieh9k00wy04l2jkuo7u5i,0.034482758620689655,1
2,cms5i1sx9000004l7c04yn542,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i1sx9000004l7c04yn542,cms5jpof300t404l2xesqywv4,0.15384615384615385,4
2,cms5i1uwy000304l78n162cig,cms5i290v000d04l7ph0uhsaj,0.15384615384615385,4
2,cms5i1uwy000304l78n162cig,cms5i2ed9000h04l7qs93woua,0.15384615384615385,4
2,cms5i1uwy000304l78n162cig,cms5i2ic6000n04l7d0j6wq97,0.2,5
2,cms5i1uwy000304l78n162cig,cms5i3a48002b04l8kkccthvp,0.1111111111111111,3
2,cms5i1uwy000304l78n162cig,cms5i4obd002r04l8hjv9nfek,0.07142857142857142,2
2,cms5i1uwy000304l78n162cig,cms5i536g002304l7n0vi202e,0.07142857142857142,2
2,cms5i1uwy000304l78n162cig,cms5ieh9k00wy04l2jkuo7u5i,0.1111111111111111,3
2,cms5i1uwy000304l78n162cig,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i1uwy000304l78n162cig,cms5jpof300t404l2xesqywv4,0.15384615384615385,4
2,cms5i290v000d04l7ph0uhsaj,cms5i2ed9000h04l7qs93woua,0.1111111111111111,3
2,cms5i290v000d04l7ph0uhsaj,cms5i2ic6000n04l7d0j6wq97,0.1111111111111111,3
2,cms5i290v000d04l7ph0uhsaj,cms5i3a48002b04l8kkccthvp,0.1111111111111111,3
2,cms5i290v000d04l7ph0uhsaj,cms5i4obd002r04l8hjv9nfek,0.15384615384615385,4
2,cms5i290v000d04l7ph0uhsaj,cms5i536g002304l7n0vi202e,0.1111111111111111,3
2,cms5i290v000d04l7ph0uhsaj,cms5ieh9k00wy04l2jkuo7u5i,0,0
2,cms5i290v000d04l7ph0uhsaj,cms5jnhm900sn04l243j3kmzd,0.2,5
2,cms5i290v000d04l7ph0uhsaj,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i2ed9000h04l7qs93woua,cms5i2ic6000n04l7d0j6wq97,0.15384615384615385,4
2,cms5i2ed9000h04l7qs93woua,cms5i3a48002b04l8kkccthvp,0.2,5
2,cms5i2ed9000h04l7qs93woua,cms5i4obd002r04l8hjv9nfek,0.15384615384615385,4
2,cms5i2ed9000h04l7qs93woua,cms5i536g002304l7n0vi202e,0.15384615384615385,4
2,cms5i2ed9000h04l7qs93woua,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i2ed9000h04l7qs93woua,cms5jnhm900sn04l243j3kmzd,0.034482758620689655,1
2,cms5i2ed9000h04l7qs93woua,cms5jpof300t404l2xesqywv4,0.1111111111111111,3
2,cms5i2ic6000n04l7d0j6wq97,cms5i3a48002b04l8kkccthvp,0.15384615384615385,4
2,cms5i2ic6000n04l7d0j6wq97,cms5i4obd002r04l8hjv9nfek,0.1111111111111111,3
2,cms5i2ic6000n04l7d0j6wq97,cms5i536g002304l7n0vi202e,0.15384615384615385,4
2,cms5i2ic6000n04l7d0j6wq97,cms5ieh9k00wy04l2jkuo7u5i,0.2,5
2,cms5i2ic6000n04l7d0j6wq97,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i2ic6000n04l7d0j6wq97,cms5jpof300t404l2xesqywv4,0.15384615384615385,4
2,cms5i3a48002b04l8kkccthvp,cms5i4obd002r04l8hjv9nfek,0.36363636363636365,8
2,cms5i3a48002b04l8kkccthvp,cms5i536g002304l7n0vi202e,0.25,6
2,cms5i3a48002b04l8kkccthvp,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i3a48002b04l8kkccthvp,cms5jnhm900sn04l243j3kmzd,0.07142857142857142,2
2,cms5i3a48002b04l8kkccthvp,cms5jpof300t404l2xesqywv4,0.034482758620689655,1
2,cms5i4obd002r04l8hjv9nfek,cms5i536g002304l7n0vi202e,0.30434782608695654,7
2,cms5i4obd002r04l8hjv9nfek,cms5ieh9k00wy04l2jkuo7u5i,0.07142857142857142,2
2,cms5i4obd002r04l8hjv9nfek,cms5jnhm900sn04l243j3kmzd,0.07142857142857142,2
2,cms5i4obd002r04l8hjv9nfek,cms5jpof300t404l2xesqywv4,0.07142857142857142,2
2,cms5i536g002304l7n0vi202e,cms5ieh9k00wy04l2jkuo7u5i,0.1111111111111111,3
2,cms5i536g002304l7n0vi202e,cms5jnhm900sn04l243j3kmzd,0.15384615384615385,4
2,cms5i536g002304l7n0vi202e,cms5jpof300t404l2xesqywv4,0.07142857142857142,2
2,cms5ieh9k00wy04l2jkuo7u5i,cms5jnhm900sn04l243j3kmzd,0,0
2,cms5ieh9k00wy04l2jkuo7u5i,cms5jpof300t404l2xesqywv4,0.15384615384615385,4
2,cms5jnhm900sn04l243j3kmzd,cms5jpof300t404l2xesqywv4,0.07142857142857142,2
